"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-02-24","7.83",",,W"," 0206",",,X"," 0133",",,W","0.42",",,0,2400","0.0",",,0,","0.0",",,0,",,,"42",",,0","36",",,0",,,"   50",",,X","   30",",,X","23.9",",,X","32.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-02-25","3.36",",,W"," 2032",",,X"," 2038",",,W","2.00",",,0,2400","9.4",",,0,","0.0",",,0,",,,"38",",,0","27",",,0",,,"  270",",,X","  280",",,X","15.0",",,X","19.9",",,X","    1",",,X","    1",",,X",,,,,"    1",",,0",,,,,,,"    1",",,0",,,,,,,"    1",",,0",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-02-26","6.93",",,W"," 1648",",,X"," 1632",",,W","1.17",",,0,2400","11.5",",,0,","14.0",",,0,",,,"33",",,0","26",",,0",,,"  290",",,X","  300",",,X","8.1",",,X","12.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,0",,,"    1",",,X",,,"    1",",,X"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-02-27","4.47",",,W"," 2320",",,X"," 2320",",,W","0.01",",,0,2400","0.0","T,,0,","21.0",",,0,",,,"38",",,0","29",",,0",,,"  240",",,X","  240",",,X","12.1",",,X","15.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-02-28","3.80",",,W"," 2350",",,X"," 2349",",,W","0.00","T,,0,2400","0.0","T,,0,","15.0",",,0,",,,"40",",,0","33",",,0",,,"  270",",,X","  290",",,X","12.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-01","9.84",",,W"," 0922",",,X"," 1329",",,W","0.00",",,0,2400","0.0",",,0,","11.0",",,0,",,,"48",",,0","36",",,0",,,"  290",",,X","  300",",,X","21.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-02","5.37",",,W"," 2257",",,X"," 2359",",,W","0.01",",,0,2400","0.0",",,0,","7.0",",,0,",,,"47",",,0","36",",,0",,,"   50",",,X","   60",",,X","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-03","10.51",",,W"," 0826",",,X"," 0825",",,W","0.07",",,0,2400","0.0","T,,0,","4.0",",,0,",,,"41",",,0","34",",,0",,,"   40",",,X","   30",",,X","21.0",",,X","33.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,X","    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-04","7.83",",,W"," 2007",",,X"," 2009",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"47",",,0","35",",,0",,,"   30",",,X","   30",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-05","7.61",",,W"," 1435",",,X"," 2233",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"49",",,0","34",",,0",,,"  360",",,X","   70",",,X","14.1",",,X","23.0",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-06","7.16",",,W"," 2106",",,X"," 2254",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"54",",,0","32",",,0",,,"  280",",,X","  300",",,X","14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-07","7.16",",,W"," 1155",",,X"," 1155",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"57",",,0","37",",,0",,,"  310",",,X","  310",",,X","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-08","7.16",",,W"," 1501",",,X"," 1501",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"61",",,0","41",",,0",,,"  270",",,X","  280",",,X","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-09","4.47",",,W"," 1153",",,X"," 1324",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"61",",,0","44",",,0",,,"  280",",,X","  330",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-10","4.92",",,W"," 0823",",,X"," 0822",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"57",",,0","44",",,0",,,"   50",",,X","   60",",,X","12.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-11","8.95",",,W"," 1655",",,X"," 1652",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"53",",,0","42",",,0",,,"   40",",,X","   60",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-12","13.87",",,W"," 2126",",,X"," 1849",",,W","0.21",",,0,2400","0.0",",,0,","0.0",",,0,",,,"43",",,0","39",",,0",,,"   50",",,X","   70",",,X","25.1",",,X","40.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-13","22.82",",,W"," 1623",",,X"," 1545",",,W","3.86",",,0,2400","0.0",",,0,","0.0",",,0,",,,"46",",,0","38",",,0",,,"   60",",,X","   60",",,X","36.9",",,X","53.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-14","13.65",",,W"," 0020",",,X"," 0200",",,W","0.24",",,0,2400","0.0",",,0,","0.0",",,0,",,,"50",",,0","43",",,0",,,"   50",",,X","   60",",,X","30.0",",,X","42.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-15","11.63",",,W"," 2039",",,X"," 2038",",,W","0.33",",,0,2400","0.0",",,0,","0.0",",,0,",,,"46",",,0","41",",,0",,,"   30",",,X","   40",",,X","23.0",",,X","32.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-16","7.61",",,W"," 0825",",,X"," 0230",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"63",",,0","41",",,0",,,"   30",",,X","   60",",,X","17.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-17","2.46",",,W"," 1509",",,X"," 1632",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"66",",,0","43",",,0",,,"  250",",,X","  270",",,X","12.1",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-18","3.36",",,W"," 1505",",,X"," 1505",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","50",",,0",,,"  270",",,X","  260",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-19","3.36",",,W"," 1332",",,X"," 1614",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","49",",,0",,,"  220",",,X","  150",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-20","4.92",",,W"," 1412",",,X"," 1412",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"74",",,0","54",",,0",,,"  240",",,X","  230",",,X","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-21","6.49",",,W"," 0734",",,X"," 0734",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"64",",,0","51",",,0",,,"   70",",,X","   60",",,X","15.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-22","5.59",",,W"," 2252",",,X"," 2252",",,W","1.34",",,0,2400","0.0",",,0,","0.0",",,0,",,,"57",",,0","50",",,0",,,"  140",",,X","  140",",,X","14.1",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-23","6.04",",,W"," 2341",",,X"," 2341",",,W","0.11",",,0,2400","0.0",",,0,","0.0",",,0,",,,"53",",,0","45",",,0",,,"  280",",,X","  290",",,X","17.9",",,X","28.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-24","11.63",",,W"," 1636",",,X"," 1532",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"60",",,0","43",",,0",,,"  290",",,X","  280",",,X","21.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-25","4.25",",,W"," 2202",",,X"," 2201",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","48",",,0",,,"  220",",,X","  210",",,X","14.1",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-26","10.51",",,W"," 1233",",,X"," 1238",",,W","0.14",",,0,2400","0.0",",,0,","0.0",",,0,",,,"52",",,0","34",",,0",,,"   40",",,X","   50",",,X","21.0",",,X","32.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-27","7.61",",,W"," 0105",",,X"," 0519",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"44",",,0","29",",,0",,,"   40",",,X","   20",",,X","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-28","8.05",",,W"," 1700",",,X"," 1657",",,W","0.34",",,0,2400","0.0",",,0,","0.0",",,0,",,,"49",",,0","36",",,0",,,"  150",",,X","  150",",,X","17.9",",,X","29.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-29","6.49",",,W"," 0602",",,X"," 0417",",,W","1.58",",,0,2400","0.0",",,0,","0.0",",,0,",,,"53",",,0","48",",,0",,,"  160",",,X","  170",",,X","16.1",",,X","25.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-30","10.74",",,W"," 0447",",,X"," 0446",",,W","2.45",",,0,2400","0.0",",,0,","0.0",",,0,",,,"50",",,0","41",",,0",,,"   20",",,X","   30",",,X","23.9",",,X","36.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03-31","5.82",",,W"," 0125",",,X"," 1145",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,",,,"57",",,0","45",",,0",,,"  340",",,X","  330",",,X","14.1",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-01","4.70",",,W"," 0621",",,X"," 0620",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"70",",,0","48",",,0",,,"   50",",,X","   70",",,X","14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-02","4.47",",,W"," 1436",",,X"," 1731",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"68",",,0","48",",,0",,,"  170",",,X","  150",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-03","4.92",",,W"," 1622",",,X"," 1622",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","47",",,0",,,"  160",",,X","  150",",,X","14.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-04","2.68",",,W"," 1450",",,X"," 1449",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"76",",,0","47",",,0",,,"  270",",,X","  260",",,X","10.1",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,"    1",",,X",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-05","6.49",",,W"," 1526",",,X"," 1505",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"75",",,0","56",",,0",,,"  150",",,X","  170",",,X","15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-06","4.03",",,W"," 1045",",,X"," 1103",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"78",",,0","58",",,0",,,"   60",",,X","  110",",,X","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-07","6.93",",,W"," 1344",",,X"," 1519",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"92",",,0","56",",,0",,,"  230",",,X","  230",",,X","17.9",",,X","25.9",",,X",,,,,,,,,,,,,"    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-08","6.26",",,W"," 1637",",,X"," 1728",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"80",",,0","64",",,0",,,"  160",",,X","  170",",,X","15.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-09","7.61",",,W"," 1702",",,X"," 2014",",,W","0.30",",,0,2400","0.0",",,0,","0.0",",,0,",,,"68",",,0","44",",,0",,,"  290",",,X","  290",",,X","17.0",",,X","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-10","9.84",",,W"," 0054",",,X"," 0225",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","42",",,0",,,"  300",",,X","  310",",,X","17.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-11","6.71",",,W"," 2158",",,X"," 0143",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"76",",,0","52",",,0",,,"   30",",,X","  240",",,X","13.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-12","5.37",",,W"," 2237",",,X"," 2236",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","52",",,0",,,"  260",",,Z","  260",",,Z","13.0",",,Z","17.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-13","4.92",",,W"," 0737",",,X"," 0654",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"56",",,0","47",",,0",,,"   60",",,X","   70",",,X","13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-14","5.14",",,W"," 1321",",,X"," 1103",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","45",",,0",,,"   50",",,X","   60",",,X","12.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-15","6.71",",,W"," 2038",",,X"," 2111",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"73",",,0","50",",,0",,,"   80",",,X","   60",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-16","7.38",",,W"," 1750",",,X"," 0741",",,W","0.31",",,0,2400","0.0",",,0,","0.0",",,0,",,,"57",",,0","46",",,0",,,"   80",",,X","  140",",,X","14.1",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-17","6.71",",,W"," 1520",",,X"," 1646",",,W","0.01",",,0,2400","0.0",",,0,","0.0",",,0,",,,"54",",,0","46",",,0",,,"  270",",,X","  260",",,X","15.0",",,X","23.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-18","7.16",",,W"," 1506",",,X"," 1506",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"57",",,0","42",",,0",,,"  300",",,X","  290",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-19","6.93",",,W"," 1154",",,X"," 1248",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"63",",,0","46",",,0",,,"  290",",,X","  290",",,X","15.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-20","4.92",",,W"," 2325",",,X"," 2324",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"70",",,0","47",",,0",,,"  230",",,X","  230",",,X","12.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-21","6.71",",,W"," 1608",",,X"," 1607",",,W","0.03",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","53",",,0",,,"  190",",,X","  190",",,X","17.9",",,X","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-22","5.82",",,W"," 1706",",,X"," 1433",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","51",",,0",,,"  270",",,X","  260",",,X","15.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-23","6.49",",,W"," 1455",",,X"," 1453",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"68",",,0","44",",,0",,,"  280",",,X","  280",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-24","5.59",",,W"," 2228",",,X"," 1543",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"68",",,0","46",",,0",,,"  230",",,X","  170",",,X","13.0",",,X","19.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-25","6.93",",,W"," 2135",",,X"," 2034",",,W","1.60",",,0,2400","0.0",",,0,","0.0",",,0,",,,"52",",,0","46",",,0",,,"   40",",,X","   60",",,X","15.0",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-26","8.05",",,W"," 2216",",,X"," 2324",",,W","0.69",",,0,2400","0.0",",,0,","0.0",",,0,",,,"53",",,0","48",",,0",,,"   60",",,X","   60",",,X","17.0",",,X","21.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-27","7.38",",,W"," 1752",",,X"," 1751",",,W","0.05",",,0,2400","0.0",",,0,","0.0",",,0,",,,"58",",,0","41",",,0",,,"  290",",,X","  290",",,X","19.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-28","9.62",",,W"," 1626",",,X"," 1500",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"56",",,0","40",",,0",,,"  300",",,X","  300",",,X","21.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-29","8.95",",,W"," 1554",",,X"," 1558",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","45",",,0",,,"  270",",,X","  260",",,X","21.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04-30","5.14",",,W"," 1333",",,X"," 1332",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"78",",,0","56",",,0",,,"  220",",,X","  200",",,X","12.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-05-01","4.03",",,W"," 1555",",,X"," 1830",",,W","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"85",",,0","64",",,0",,,"  140",",,X","  170",",,X","13.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-05-02","5.14",",,W"," 1549",",,X"," 1513",",,W","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"88",",,0","66",",,0",,,"  240",",,X","  220",",,X","13.0",",,X","17.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
